file_path,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_8.json,176,132,169,133,91,120,103,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_7.json,87,85,44,82,46,82,46,82
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_4.json,240,156,236,174,122,122,122,122
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_7.json,182,132,188,133,85,98,85,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_5.json,446,255,268,179,163,160,163,160
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_2.json,641,349,547,280,304,234,304,234
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_8.json,87,105,timeout,timeout,43,108,43,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_4.json,577,328,465,249,232,171,268,230
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_1.json,292,210,210,162,129,121,129,121
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_4.json,231,148,121,112,105,101,105,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_2.json,422,220,309,245,186,172,186,172
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_1.json,110,115,timeout,timeout,45,84,45,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_5.json,244,155,176,124,108,111,108,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_5.json,258,163,221,150,157,135,157,135
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_4.json,645,310,590,312,367,249,344,229
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_0.json,85,105,timeout,timeout,41,84,41,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_5.json,237,152,141,99,107,98,107,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_4.json,226,161,148,125,104,107,104,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_2.json,118,98,69,88,49,83,49,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_2.json,226,163,118,114,87,101,87,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_2.json,316,194,213,139,129,107,129,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_3.json,239,168,137,126,90,107,90,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_0.json,216,173,146,134,96,122,96,122
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_5.json,514,279,469,308,241,180,241,180
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_5.json,132,117,timeout,timeout,54,77,54,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_8.json,354,211,246,174,166,153,166,153
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_7.json,227,146,234,146,144,137,144,137
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_4.json,455,242,318,209,210,162,210,162
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_2.json,367,223,270,182,164,153,204,160
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_1.json,457,264,377,217,174,146,210,178
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_7.json,97,107,timeout,timeout,45,80,45,80
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_2.json,284,185,217,127,147,132,158,137
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_8.json,586,321,524,265,277,209,275,209
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_6.json,289,180,290,159,157,146,156,140
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_2.json,84,101,52,97,45,80,45,80
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_7.json,497,248,412,216,281,237,302,203
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_3.json,541,302,457,285,274,197,274,197
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_8.json,222,139,175,139,90,94,90,94
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_2.json,521,302,361,189,223,165,188,176
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_3.json,228,145,136,109,81,90,81,90
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_3.json,512,327,353,249,217,184,217,184
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_0.json,91,89,timeout,timeout,45,85,45,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_0.json,111,112,timeout,timeout,73,107,73,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_8.json,700,371,569,286,309,221,309,221
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_0.json,675,364,566,339,265,216,250,199
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_0.json,489,271,345,215,234,195,234,195
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_4.json,314,203,191,144,140,129,140,129
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_0.json,572,294,480,258,269,242,269,242
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_6.json,328,193,205,145,166,146,166,146
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_5.json,117,90,30,75,53,77,53,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_8.json,209,146,104,109,90,97,90,97
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_8.json,249,175,167,139,113,128,113,128
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_3.json,401,197,263,149,147,115,147,115
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_9.json,310,201,151,122,96,112,96,112
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_6.json,324,231,276,187,147,161,147,161
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_8.json,530,295,447,244,271,203,271,203
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_1.json,341,207,285,202,161,143,161,143
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_3.json,241,177,197,152,130,125,134,153
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_2.json,210,176,146,141,100,122,100,122
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_9.json,191,126,156,131,101,102,101,102
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_5.json,285,176,229,153,156,134,156,134
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_4.json,436,259,405,219,230,182,230,182
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_9.json,384,225,247,180,196,163,196,163
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_1.json,398,242,432,258,214,171,214,171
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_5.json,539,329,401,255,271,222,271,222
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_6.json,216,155,233,167,156,130,156,130
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_4.json,370,193,316,188,228,180,197,186
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_6.json,97,93,47,71,46,79,46,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_9.json,118,118,timeout,timeout,55,101,55,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_2.json,110,110,timeout,timeout,39,81,39,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_5.json,443,260,252,188,190,175,190,175
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_2.json,74,142,23,124,timeout,timeout,timeout,timeout
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_1.json,265,180,142,143,102,100,102,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_4.json,85,96,timeout,timeout,54,88,54,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_5.json,237,152,152,115,112,107,112,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_4.json,280,160,236,178,131,132,131,132
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_4.json,361,218,220,161,147,153,147,153
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_5.json,274,160,230,157,129,112,129,112
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_0.json,336,211,235,166,117,117,117,117
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_7.json,409,224,356,228,175,149,141,137
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_5.json,709,343,606,316,310,260,304,250
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_5.json,359,212,344,187,199,161,204,159
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_4.json,583,308,524,307,306,235,294,229
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_7.json,218,151,137,141,96,118,79,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_8.json,58,105,34,98,timeout,timeout,timeout,timeout
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_0.json,683,366,727,372,346,247,346,247
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_1.json,399,236,360,204,187,142,187,142
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_7.json,382,219,316,207,166,144,166,144
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_8.json,292,167,267,170,137,128,137,128
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_7.json,126,105,timeout,timeout,42,88,42,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_1.json,204,150,106,93,90,106,90,113
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_0.json,224,137,115,97,127,113,104,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_5.json,554,331,379,227,188,181,188,181
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_0.json,285,208,234,178,129,133,113,112
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_6.json,570,330,506,277,281,234,281,234
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_0.json,393,249,307,213,200,166,200,166
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_5.json,269,187,207,149,154,145,149,135
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_9.json,427,221,322,211,178,150,178,150
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_7.json,385,204,385,241,172,145,172,145
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_1.json,195,127,155,123,90,105,90,105
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_7.json,322,197,178,133,135,148,135,148
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_9.json,579,293,499,298,245,171,237,182
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_9.json,581,321,618,274,370,284,339,268
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_7.json,471,262,438,224,216,189,216,189
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.1D2_4.json,119,98,63,85,50,83,50,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_4.json,252,193,126,109,111,107,111,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_2.json,397,243,270,169,178,163,178,163
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_8.json,128,122,timeout,timeout,40,78,40,78
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_6.json,125,114,timeout,timeout,48,60,48,60
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_5.json,403,233,387,219,213,181,213,181
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_3.json,736,374,488,303,228,188,228,188
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_4.json,540,277,413,234,253,191,253,191
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_1.json,257,169,201,153,159,138,159,138
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_7.json,333,219,182,157,170,174,170,174
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_3.json,205,149,111,120,87,110,87,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_6.json,98,96,timeout,timeout,46,90,46,90
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_6.json,226,144,163,126,103,110,103,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_1.json,96,87,69,90,54,84,54,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_2.json,192,147,120,112,94,110,94,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_9.json,213,189,165,138,119,130,119,130
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_6.json,325,202,236,167,148,138,148,138
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_4.json,132,122,50,101,55,78,55,78
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_7.json,379,249,388,245,215,178,215,178
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_9.json,135,110,timeout,timeout,49,99,49,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_2.json,115,95,58,89,54,83,54,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_8.json,555,299,526,303,236,166,236,166
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_2.json,333,206,199,132,146,118,146,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_3.json,538,267,538,334,294,222,212,178
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_7.json,628,344,445,230,234,180,234,180
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_4.json,543,273,438,259,243,188,243,188
